family	dataset	species_pop	acc_morpho	year_side	from_tip	from_base	count	norm_node_base	xA	yA	xB	yB	xC	yC	xD	yD	xE	yE	xF	yF	xG	yG	xH	yH	xI	yI
grapevine	NY_germplasm	Vitis_acerifolia	588448	2016	5	8	12	0.666666667	487.8555	393.6928	456.5188	358.5246	481.0683	323.3886	539.6886	318.0108	-928.9253	398.6423	-779.3935	346.7366	-668.3425	-1034.928	-433.418	-772.0016	-105.8611	-1874.971
grapevine	NY_germplasm	Vitis_acerifolia	588325	2013	5	8	12	0.666666667	536.6238	345.5775	475.3746	328.628	552.6489	297.8698	607.4161	287.5766	-869.6629	531.8303	-685.2343	436.317	-982.8711	-1033.11	-621.3535	-780.8151	322.3795	-1673.752
grapevine	NY_germplasm	Vitis_acerifolia	1583	2015	12	3	14	0.214285714	592.6989	491.8098	515.3787	460.3733	595.2931	438.5287	632.8889	409.7272	-838.4937	436.6623	-626.3394	268.1275	-913.4802	-868.4146	-273.0679	-649.4796	-66.25754	-1616.951
grapevine	NY_germplasm	Vitis_acerifolia	588393	2015	8	4	11	0.363636364	486.7609	529.9533	481.8494	495.7918	505.2686	458.889	569.6003	472.63	-740.3443	300.5434	-534.9472	252.6845	-793.8829	-957.9721	-402.4069	-746.4494	-143.7285	-1784.551
grapevine	NY_germplasm	Vitis_acerifolia	588448	2015	12	4	15	0.266666667	500.1793	457.9632	478.8849	421.3621	525.4581	403.6754	580.9169	382.8602	-946.0751	332.2415	-564.9575	284.0542	-808.2723	-945.7729	-209.0628	-541.8582	-158.3233	-1821.769
grapevine	NY_germplasm	Vitis_acerifolia	588378	2013	17	1	17	0.058823529	580.9838	479.1659	536.3951	399.8459	646.0022	363.481	774.8832	339.9463	-921.9227	456.9782	-843.1955	302.759	-813.2008	-781.7886	-420.5488	-822.592	43.12685	-1340.59
grapevine	NY_germplasm	Vitis_acerifolia	318684	2013	11	1	11	0.090909091	645.9688	475.4259	616.4181	426.4879	633.0207	370.7234	702.6148	345.3322	-980.5083	262.541	-753.1967	236.6682	-810.1464	-974.8652	-432.4025	-698.1922	-169.4042	-1503.191
grapevine	NY_germplasm	Vitis_acerifolia	588646	2016	2	9	10	0.9	551.8436	501.487	467.9226	458.4127	543.4063	425.6305	624.0449	399.5386	-842.4941	109.3303	-626.7061	146.0407	-719.598	-1011.12	-393.4073	-653.5637	-532.9369	-1768.178
grapevine	NY_germplasm	Vitis_acerifolia	588324	2016	7	5	11	0.454545455	560.1533	488.0726	490.2474	446.8078	545.6536	428.8876	602.1765	404.4153	-1073.443	319.6959	-729.6678	222.4362	-786.5092	-1091.275	-122.5038	-498.5908	-354.1199	-1582.72
grapevine	NY_germplasm	Vitis_acerifolia	588378	2017	7	1	7	0.142857143	687.449	504.7164	617.9638	434.2709	686.1092	360.1053	760.9951	323.3026	-819.1069	489.7122	-680.596	357.7223	-737.5579	-857.7913	-446.6757	-762.5034	11.16114	-1545.343
grapevine	NY_germplasm	Vitis_acerifolia	588325	2016	11	1	11	0.090909091	702.6361	409.6552	629.667	380.384	680.8375	307.4365	726.1494	253.4627	-1024.323	234.2174	-887.0321	178.8743	-716.7385	-772.8513	-325.7059	-533.0325	-222.7747	-1277.51
grapevine	NY_germplasm	Vitis_acerifolia	588393	2015	6	6	11	0.545454545	483.6474	438.4408	472.4668	402.9559	525.1064	387.9587	572.7469	382.3044	-825.6178	463.8652	-716.4484	198.5979	-923.9981	-855.9501	-476.0557	-796.3925	-67.22456	-1834.921
grapevine	NY_germplasm	Vitis_acerifolia	588459	2016	11	1	11	0.090909091	555.615	406.0073	455.5609	327.7912	523.1492	292.4994	638.3845	284.2937	-930.7464	505.7535	-779.966	397.4842	-856.8411	-682.0891	-461.7698	-612.6892	92.98078	-1725.048
grapevine	NY_germplasm	Vitis_acerifolia	588324	2017	6	1	6	0.166666667	672.4068	384.5983	600.1872	358.0623	635.7035	291.8965	680.3926	248.9003	-1025.84	360.8098	-846.6586	223.091	-755.4546	-753.9287	-343.3763	-656.0595	34.5733	-1361.143
grapevine	NY_germplasm	Vitis_acerifolia	588141	2015	6	9	14	0.642857143	502.178	381.0697	483.8547	354.4852	521.9789	329.8674	568.6952	312.7261	-906.4779	486.0204	-667.21	372.6223	-972.6736	-912.4583	-255.4132	-514.7484	148.2785	-1925.924
grapevine	NY_germplasm	Vitis_acerifolia	588324	2017	1	6	6	1	488.8988	566.0473	438.5694	494.4426	504.2353	484.3793	575.6833	468.5862	-719.7195	146.697	-482.5601	145.4703	-748.6683	-1085.253	-267.354	-599.5519	-688.4314	-1928.832
grapevine	NY_germplasm	Vitis_acerifolia	588144	2015	6	7	12	0.583333333	513.3646	344.3296	504.6883	319.9997	541.5596	289.2052	589.2754	266.99	-888.1349	586.9998	-759.1288	442.2445	-990.7025	-899.0691	-394.8957	-691.673	288.7504	-1774.613
grapevine	NY_germplasm	Vitis_acerifolia	588144	2013	11	2	12	0.166666667	621.3608	449.7549	614.3176	414.7542	616.1768	371.8033	668.9409	361.6517	-912.7997	357.8678	-637.4626	281.2738	-857.3007	-853.8967	-293.7254	-562.6723	-130.2137	-1515.482
grapevine	NY_germplasm	Vitis_acerifolia	588324	2013	11	3	13	0.230769231	676.1649	409.9236	609.1474	374.9153	672.8397	337.9855	719.8756	297.1879	-1029.056	372.3648	-828.4154	245.6799	-817.4812	-698.7461	-258.3656	-556.7127	-24.19005	-1350.534
grapevine	NY_germplasm	Vitis_acerifolia	588144	2017	7	5	11	0.454545455	602.0383	504.1775	447.3912	435.3935	598.0015	414.8135	693.929	403.592	-700.2386	342.5842	-648.3507	271.3585	-695.5087	-925.054	-394.6413	-821.5462	-468.8023	-1548.343
grapevine	NY_germplasm	Vitis_acerifolia	588141	2016	2	8	9	0.888888889	545.71	455.5252	481.1254	394.4186	551.3314	388.7475	630.452	365.1824	-810.9815	336.3191	-698.1449	211.2682	-803.9709	-908.1851	-416.9883	-600.035	-268.1598	-1999.095
grapevine	NY_germplasm	Vitis_acerifolia	588141	2013	5	7	11	0.636363636	562.0144	409.4472	552.0711	376.6032	573.5361	348.1583	609.4356	332.7682	-934.361	457.9664	-743.1424	344.9017	-988.2846	-872.9784	-263.7646	-486.7416	162.3646	-1749.447
grapevine	NY_germplasm	Vitis_acerifolia	588144	2013	10	3	12	0.25	580.5096	395.8915	562.6928	363.7771	603.171	323.0274	643.4161	300.3505	-959.003	385.8932	-735.7937	322.3664	-965.9063	-839.5671	-346.2033	-639.8048	128.3501	-1569.071
grapevine	NY_germplasm	Vitis_acerifolia	588325	2016	3	9	11	0.818181818	582.9367	412.0091	496.8999	385.0251	523.1471	333.9563	580.8109	310.4269	-842.0756	375.1554	-679.2156	275.1727	-1107.787	-936.4355	-449.0134	-615.3822	143.7686	-1948.815
grapevine	NY_germplasm	Vitis_acerifolia	318684	2015	9	6	14	0.428571429	438.8138	375.9435	418.7818	351.9696	430.4078	318.3342	473.8395	310.4599	-759.8656	602.0593	-629.986	525.103	-920.6448	-1000.792	-395.5745	-819.9329	256.6891	-1876.246
grapevine	NY_germplasm	Vitis_acerifolia	588646	2013	8	6	13	0.461538462	546.9018	414.8352	543.1959	396.0953	607.0663	389.7826	641.6767	385.8833	-931.5334	320.5877	-746.1604	286.0085	-851.7131	-1052.489	-428.293	-765.4735	-191.247	-1712.653
grapevine	NY_germplasm	Vitis_acerifolia	588448	2013	12	3	14	0.214285714	478.0696	347.8629	449.0309	301.7558	487.4569	265.1915	529.5386	227.0165	-946.1528	648.1429	-635.457	471.983	-834.6837	-1017.49	-240.5582	-580.0786	200.1986	-1646.89
grapevine	NY_germplasm	Vitis_acerifolia	588324	2013	12	2	13	0.153846154	645.7022	448.4373	575.127	400.9861	687.6956	375.7327	748.1497	341.6744	-922.9642	280.0741	-763.5446	192.0483	-682.1661	-843.8759	-252.4964	-588.5375	-343.7548	-1277.82
grapevine	NY_germplasm	Vitis_acerifolia	318684	2015	11	4	14	0.285714286	457.6239	395.4879	436.9916	370.7306	466.7746	353.9662	506.5488	350.7433	-758.5709	607.2079	-588.9145	503.108	-941.6322	-911.9434	-466.7573	-733.3199	318.3968	-1867.416
grapevine	NY_germplasm	Vitis_acerifolia	588141	2013	10	2	11	0.181818182	581.0925	476.1588	566.6098	426.5566	594.9428	373.8992	661.4705	352.277	-918.5328	337.9276	-734.4108	246.1494	-776.219	-834.0644	-53.42713	-379.2632	-256.4561	-1501.582
grapevine	NY_germplasm	Vitis_acerifolia	588448	2016	4	9	12	0.75	477.9621	413.365	433.308	374.1752	449.2543	340.8708	517.5872	322.4415	-978.4429	351.3563	-790.135	275.5887	-835.2696	-1041.753	-421.8927	-713.9499	-204.5671	-1879.997
grapevine	NY_germplasm	Vitis_acerifolia	588325	2015	1	9	9	1	477.2538	545.8967	479.2894	499.1913	553.8527	468.2358	619.304	446.8218	-823.6016	193.859	-511.3939	207.8245	-745.1884	-895.1945	-306.7554	-595.6792	-535.4009	-1907.432
grapevine	NY_germplasm	Vitis_acerifolia	1583	2015	14	1	14	0.071428571	544.5432	426.1798	502.8568	389.0475	533.4571	317.9815	592.4313	284.759	-970.675	455.6595	-814.0931	333.2287	-770.6444	-737.0865	-159.1751	-546.1832	2.000195	-1185.172
grapevine	NY_germplasm	Vitis_acerifolia	588393	2015	9	3	11	0.272727273	436.4133	359.9905	436.5856	314.5994	484.369	283.0073	569.7154	280.6096	-916.8741	515.9554	-642.9439	459.8091	-931.9865	-873.106	-409.5284	-752.6334	119.4031	-1790.32
grapevine	NY_germplasm	Vitis_acerifolia	318684	2017	8	3	10	0.3	568.1448	512.523	524.8619	481.0512	568.9464	443.8574	649.7903	419.4337	-936.5171	212.5455	-632.9742	130.1595	-584.0339	-929.903	-449.1745	-853.5976	-457.0973	-1388.692
grapevine	NY_germplasm	Vitis_acerifolia	588442	2013	14	1	14	0.071428571	520.887	433.0399	499.3604	381.5986	574.6147	355.7963	668.5452	365.56	-963.147	450.2802	-754.8033	393.7523	-756.0011	-921.0976	-580.1455	-854.35	-74.01066	-1625.292
grapevine	NY_germplasm	Vitis_acerifolia	588378	2013	15	3	17	0.176470588	680.1969	418.6808	613.9959	381.9427	705.8982	319.8865	756.2114	264.0593	-963.9503	272.5204	-806.0661	216.8336	-768.2756	-847.851	-261.577	-536.8619	-163.0791	-1287.519
grapevine	NY_germplasm	Vitis_acerifolia	588141	2016	9	1	9	0.111111111	640.5817	446.2094	542.3646	411.459	596.2427	354.7326	689.6379	301.4597	-803.4151	488.3901	-793.1077	266.3044	-739.3767	-921.2947	-453.7143	-805.3147	-25.97656	-1377.733
grapevine	NY_germplasm	Vitis_acerifolia	588448	2015	7	9	15	0.6	425.7974	284.4018	411.811	260.1064	441.1941	231.7073	481.1521	221.1944	-864.9749	614.2948	-683.7537	489.9968	-916.725	-1053.139	-554.4133	-797.1996	435.6544	-1764.542
grapevine	NY_germplasm	Vitis_acerifolia	588378	2015	11	1	11	0.090909091	504.7523	414.1568	487.0287	381.0155	585.3084	346.1796	630.5835	290.8833	-876.6538	650.8397	-769.6158	491.9048	-686.0729	-920.9503	-363.233	-867.8223	152.2793	-1428.924
grapevine	NY_germplasm	Vitis_acerifolia	588646	2015	6	4	9	0.444444444	618.4553	410.2373	620.8738	383.8047	640.7448	372.3836	673.7212	357.2873	-978.6152	350.7784	-740.2758	262.0107	-911.1877	-689.9744	-492.3181	-678.6156	80.79574	-1705.665
grapevine	NY_germplasm	Vitis_acerifolia	588325	2017	9	1	9	0.111111111	633.715	530.1488	570.9071	468.3412	612.6593	418.5232	687.4568	375.7707	-795.9507	434.1062	-738.176	325.5131	-707.5677	-884.3143	-353.2763	-812.0175	-138.8092	-1491.838
grapevine	NY_germplasm	Vitis_acerifolia	318684	2017	3	8	10	0.8	520.9211	514.0447	464.5476	470.4062	507.2289	426.6585	559.6278	388.7267	-783.9765	195.0132	-659.7068	163.8001	-830.5888	-976.7603	-422.4221	-710.4749	-317.9971	-2004.13
grapevine	NY_germplasm	Vitis_acerifolia	318684	2013	9	3	11	0.272727273	432.9153	451.2843	420.8936	419.1225	465.8512	389.703	526.6013	381.7632	-808.4473	454.5761	-605.5988	354.9235	-892.9208	-1049.098	-360.6929	-764.8319	-61.49798	-1907.792
grapevine	NY_germplasm	Vitis_acerifolia	588324	2015	6	5	10	0.5	519.8779	369.6255	510.9858	337.2542	576.2805	307.1615	616.0747	289.3043	-922.3999	532.3274	-724.5676	456.2973	-825.3183	-1025.094	-410.2406	-777.5879	94.17087	-1806.493
grapevine	NY_germplasm	Vitis_acerifolia	588448	2013	6	9	14	0.642857143	467.1095	295.0069	436.6129	264.7738	442.2377	222.9841	510.6108	204.8128	-957.0216	552.7687	-735.8426	461.446	-835.0824	-978.0052	-532.2176	-751.3643	335.7466	-1762.877
grapevine	NY_germplasm	Vitis_acerifolia	588442	2015	11	3	13	0.230769231	624.9684	344.6201	611.8612	316.0415	679.5023	295.8025	725.0347	274.8027	-987.4448	440.8894	-770.5397	416.2854	-862.9944	-938.3138	-498.7102	-633.2725	-49.55653	-1558.171
grapevine	NY_germplasm	Vitis_acerifolia	588378	2015	6	6	11	0.545454545	510.9382	368.0894	499.9372	343.9578	537.4669	315.2859	583.4292	291.8005	-940.4022	505.747	-689.8831	401.6716	-942.218	-1000.831	-416.1904	-767.4065	151.8144	-1759.502
grapevine	NY_germplasm	Vitis_acerifolia	588459	2017	2	10	11	0.909090909	517.4278	555.2836	422.5108	468.1726	489.6964	449.4148	574.8008	432.6863	-716.1694	281.6839	-554.9342	209.5438	-782.6472	-1063.366	-407.4064	-576.0549	-409.193	-2075.061
grapevine	NY_germplasm	Vitis_acerifolia	588646	2013	10	4	13	0.307692308	594.0813	374.9099	583.7406	353.9323	624.2428	337.6015	662.9613	322.0946	-955.1317	355.6431	-725.7741	291.8138	-781.1282	-762.4408	-563.6271	-632.069	-7.795392	-1703.2
grapevine	NY_germplasm	Vitis_acerifolia	588141	2017	5	6	10	0.6	546.6047	529.4782	507.5932	482.6883	552.483	452.9992	606.6952	425.2101	-887.3487	157.1063	-587.0854	94.02224	-679.3136	-806.4115	-407.8603	-747.2003	-589.512	-1685.28
grapevine	NY_germplasm	Vitis_acerifolia	588646	2016	5	6	10	0.6	599.8136	402.1522	511.3123	345.9096	592.1495	357.6491	643.2192	356.1858	-892.1754	448.3092	-735.0094	296.6044	-997.747	-845.8791	-540.8503	-704.6133	143.1595	-1841.512
grapevine	NY_germplasm	Vitis_acerifolia	588325	2016	10	2	11	0.181818182	624.8876	471.2343	572.1195	418.3349	614.4393	376.9339	674.6301	342.8707	-919.3181	180.3396	-797.2723	82.95366	-684.0693	-741.1087	-333.1374	-574.8525	-356.391	-1477.117
grapevine	NY_germplasm	Vitis_acerifolia	588646	2015	9	1	9	0.111111111	434.8782	208.8776	412.2776	179.8647	450.5518	139.2892	510.1993	84.90718	-829.1426	914.0648	-626.0349	652.3997	-788.8551	-1006.085	-331.2514	-641.2336	433.9101	-1374.357
grapevine	NY_germplasm	Vitis_acerifolia	588393	2016	5	7	11	0.636363636	481.8738	367.449	435.8425	337.0067	480.6556	317.0633	545.3794	286.5555	-873.8249	535.9282	-744.8539	392.5359	-950.9891	-937.8285	-446.2031	-745.1852	283.6613	-1913.393
grapevine	NY_germplasm	Vitis_acerifolia	588378	2017	5	3	7	0.428571429	588.1295	518.5484	459.2847	440.2596	590.7471	437.7826	681.7176	437.3622	-863.872	416.4666	-705.3628	307.0655	-556.4485	-961.5045	-365.8454	-813.8387	-529.65	-1580.49
grapevine	NY_germplasm	Vitis_acerifolia	1583	2016	8	5	12	0.416666667	541.0624	349.6083	502.2228	327.389	512.2727	292.4926	551.2403	271.1652	-932.2099	452.0456	-871.319	342.1413	-891.3942	-950.18	-457.9677	-706.1925	96.24115	-1695.755
grapevine	NY_germplasm	Vitis_acerifolia	588442	2017	3	7	9	0.777777778	500.3333	431.0273	446.8787	393.6903	457.8613	344.8215	525.3313	330.5259	-811.7863	539.5511	-705.7065	381.8166	-736.6843	-827.9458	-480.8196	-833.4956	45.09513	-2026.119
grapevine	NY_germplasm	Vitis_acerifolia	588646	2015	4	6	9	0.666666667	563.0166	462.3471	565.5721	431.904	644.3566	433.5652	685.2787	415.2252	-862.5082	129.7709	-674.2521	246.9794	-851.6926	-987.9678	-405.261	-648.1623	-525.0765	-1552.595
grapevine	NY_germplasm	Vitis_acerifolia	588141	2017	7	4	10	0.4	550.0209	451.836	502.6725	404.4705	561.3333	383.0112	602.1187	367.096	-903.8891	372.6099	-742.7858	218.1383	-702.5802	-943.8982	-341.8471	-707.4246	-290.9795	-1750.844
grapevine	NY_germplasm	Vitis_acerifolia	588325	2015	8	2	9	0.222222222	656.0824	457.843	637.2783	415.7921	661.8241	379.4627	694.6805	357.5874	-931.7607	309.5963	-764.2916	179.7547	-771.0917	-839.0241	-430.6909	-734.8074	-76.2421	-1377.422
grapevine	NY_germplasm	Vitis_acerifolia	1583	2017	1	5	5	1	406.367	405.4885	349.5902	312.0107	441.8021	246.9165	573.6125	218.3452	-874.7638	570.6902	-664.4388	442.9423	-1116.989	-643.4031	-0.9308118	-481.3786	79.03675	-2178.516
grapevine	NY_germplasm	Vitis_acerifolia	588144	2016	5	6	10	0.6	594.9832	422.5836	435.2419	376.8572	587.4535	362.0422	632.0976	340.1565	-936.467	456.8119	-637.0171	380.8916	-977.9606	-1055.572	-161.1065	-419.4315	144.6169	-1747.643
grapevine	NY_germplasm	Vitis_acerifolia	1583	2015	10	5	14	0.357142857	529.6431	458.0929	494.3205	425.1979	522.2146	395.3669	559.4263	388.8853	-684.1403	638.3633	-622.8339	332.0417	-940.2006	-965.6076	-220.6997	-604.0734	62.00517	-1799.32
grapevine	NY_germplasm	Vitis_acerifolia	588459	2017	4	8	11	0.727272727	524.8186	441.8981	482.437	411.5311	519.5589	371.8428	569.9798	342.7814	-798.543	418.3153	-756.6222	218.9455	-942.8538	-873.7398	-518.483	-764.6454	61.4523	-1875.003
grapevine	NY_germplasm	Vitis_acerifolia	588324	2016	6	6	11	0.545454545	565.7176	475.8433	464.5492	435.8093	548.4869	410.3644	597.1783	398.2227	-959.0013	378.5391	-695.0464	350.8958	-844.026	-1038.937	-207.9182	-529.9812	-76.06271	-1753.56
grapevine	NY_germplasm	Vitis_acerifolia	588141	2016	6	4	9	0.444444444	537.0713	485.8901	500.2671	444.8806	519.1583	408.8644	564.2233	400.7363	-953.4576	250.3335	-743.6762	194.9262	-742.1544	-886.355	-385.11	-810.4903	-298.6823	-1688.502
grapevine	NY_germplasm	Vitis_acerifolia	588459	2015	2	11	12	0.916666667	490.8641	447.3064	459.3922	405.1102	527.8912	371.453	579.3399	330.2081	-885.5719	260.4839	-612.4508	287.2012	-1040.854	-945.5554	-473.1402	-632.8403	56.28437	-2011.079
grapevine	NY_germplasm	Vitis_acerifolia	588459	2013	14	1	14	0.071428571	601.4928	461.0817	574.0196	404.2109	600.6493	360.4012	666.3493	345.5107	-1031.007	333.0435	-703.1662	235.8726	-919.2083	-900.3248	-428.82	-670.9797	24.6761	-1514.463
grapevine	NY_germplasm	Vitis_acerifolia	588459	2016	5	7	11	0.636363636	452.5123	472.7627	428.1812	430.4927	451.7804	402.0211	506.0459	392.4493	-828.5364	382.6051	-711.7862	323.802	-723.0214	-1137.529	-441.1686	-748.3373	-300.0217	-1977.098
grapevine	NY_germplasm	Vitis_acerifolia	588393	2013	5	7	11	0.636363636	459.92	430.0734	393.9458	402.2916	526.4512	373.803	603.1778	359.4319	-805.8671	488.7481	-673.0697	384.3243	-753.9072	-898.2287	-460.3349	-789.8844	-92.41581	-1950.065
grapevine	NY_germplasm	Vitis_acerifolia	588459	2016	4	8	11	0.727272727	503.4271	390.4283	448.5468	358.542	472.0364	329.3348	541.961	290.9952	-738.0653	503.4167	-662.7106	408.3755	-897.8002	-908.0312	-610.7945	-697.7472	254.4498	-2114.971
grapevine	NY_germplasm	Vitis_acerifolia	588442	2017	7	3	9	0.333333333	557.0103	524.5804	488.1934	457.2417	540.2737	425.9472	615.6304	401.9316	-872.0782	312.9426	-770.4869	305.0611	-835.3463	-882.273	-545.1108	-829.8407	-61.72878	-1800.794
grapevine	NY_germplasm	Vitis_acerifolia	588448	2017	7	3	9	0.333333333	501.6468	467.6647	459.3194	437.5849	478.6132	395.1917	528.2103	377.7288	-921.722	257.8362	-659.5917	140.1524	-733.7086	-606.4652	-461.6748	-683.4809	-177.047	-1991.338
grapevine	NY_germplasm	Vitis_acerifolia	588459	2017	5	7	11	0.636363636	545.9396	497.0819	519.9329	463.1354	544.6501	426.5406	588.3267	414.9854	-862.9414	287.907	-638.8698	258.8551	-905.3249	-947.9235	-444.2972	-724.8641	-133.6869	-1904.327
grapevine	NY_germplasm	Vitis_acerifolia	588646	2016	7	4	10	0.4	615.9172	412.6115	587.8753	390.485	635.462	381.5903	670.7748	372.3771	-948.5846	358.3373	-660.8418	336.4284	-1086.896	-928.1663	-304.5672	-550.2897	-56.00602	-1619.097
grapevine	NY_germplasm	Vitis_acerifolia	588442	2015	6	8	13	0.615384615	479.1004	379.4496	467.6464	349.5764	476.2979	322.8014	512.6594	297.725	-894.6465	501.129	-699.2372	397.3285	-840.7063	-900.7467	-514.4537	-800.2439	184.8435	-1897.418
grapevine	NY_germplasm	Vitis_acerifolia	318684	2016	10	2	11	0.181818182	555.9767	386.1361	498.9767	348.4857	529.8976	286.0273	604.0489	265.4987	-1128.001	401.1376	-772.8435	280.6935	-759.6685	-810.5733	-343.9783	-768.6346	-21.67909	-1513.051
grapevine	NY_germplasm	Vitis_acerifolia	318684	2013	7	5	11	0.454545455	492.1865	382.8959	476.3481	361.6852	481.7171	318.4227	525.194	287.3316	-817.8043	573.3029	-662.1864	447.0729	-827.5459	-936.6722	-557.818	-775.9751	296.1135	-1776.846
grapevine	NY_germplasm	Vitis_acerifolia	588442	2016	11	3	13	0.230769231	582.2263	404.5913	540.4097	372.5898	568.3842	337.4915	617.9639	313.8788	-973.0072	341.2622	-739.3002	316.9647	-814.6307	-738.4415	-432.2894	-721.8739	-22.45321	-1782.364
grapevine	NY_germplasm	Vitis_acerifolia	588646	2017	2	9	10	0.9	485.5553	533.6152	460.8576	479.089	518.8205	404.3528	581.5158	377.9941	-832.4522	34.28609	-594.6989	149.2755	-694.814	-1096.188	-453.7623	-563.3317	-481.5967	-1905.157
grapevine	NY_germplasm	Vitis_acerifolia	588646	2017	5	6	10	0.6	641.3309	458.8253	499.4125	406.5642	644.0268	403.9666	694.1939	379.2598	-881.5273	264.2298	-768.3221	172.3184	-914.6458	-729.3957	-422.798	-539.6046	-109.812	-1818.134
